id,tclase
12066,NON
21776,NON
21667,NON
42659,NON
48583,NON
35593,OFF
34728,NON
30540,NON
27107,NON
47811,NON
10842,NON
32206,NON
9467,NON
34224,OFF
20182,OFF
37763,NON
35275,OFF
54844,NON
24529,NON
21143,NON
28129,NON
23873,NON
44832,NON
30039,NON
213,NON
44660,NON
46280,OFF
12428,NON
1545,NON
21131,NON
29731,OFF
14539,NON
3853,OFF
22024,NON
51710,NON
45727,OFF
20927,NON
14420,NON
30611,NON
935,NON
36566,NON
53978,NON
31596,NON
58648,NON
55088,OFF
46398,NON
19830,NON
1722,OFF
8237,NON
13300,NON
46210,NON
42607,NON
26298,NON
14072,NON
50054,NON
10682,NON
4445,NON
59616,NON
2975,NON
48070,NON
24947,NON
22149,NON
56215,NON
16965,NON
51464,NON
15235,NON
24654,NON
31299,NON
12107,NON
26730,NON
50201,OFF
18789,NON
44005,NON
18001,NON
12650,NON
32302,NON
18808,NON
16864,NON
59502,NON
50904,NON
15844,NON
34074,NON
34198,NON
32457,NON
56736,OFF
13593,NON
16923,NON
1905,NON
41955,NON
31302,NON
56582,OFF
43528,NON
27018,NON
58251,NON
15403,NON
25348,NON
48644,NON
40083,NON
46457,NON
7582,NON
20980,NON
49136,NON
4057,NON
21162,NON
16107,NON
23523,NON
49912,OFF
15011,OFF
7571,NON
8587,NON
2484,OFF
55282,NON
47021,NON
58238,NON
52682,NON
49592,NON
40963,NON
33589,NON
16766,NON
11434,NON
52086,NON
53389,NON
43661,NON
19433,NON
50956,NON
41275,NON
20630,OFF
1251,OFF
22202,NON
19981,NON
56259,NON
5959,NON
2403,NON
15266,NON
36672,OFF
54473,NON
36622,NON
11910,NON
30161,OFF
12851,NON
28501,NON
24159,NON
22251,NON
47361,NON
59681,NON
46014,NON
17847,NON
53942,NON
47837,NON
59786,NON
4063,OFF
53425,NON
19476,NON
55327,NON
25602,NON
52566,OFF
9759,NON
14780,OFF
21024,NON
20133,OFF
26177,NON
14731,NON
86,OFF
4176,NON
51391,NON
36979,NON
48749,NON
12810,NON
16424,OFF
25211,NON
42050,OFF
48441,NON
51499,NON
31128,NON
24160,OFF
2860,OFF
44863,NON
38219,NON
23746,NON
42056,NON
57058,NON
3536,OFF
54937,OFF
10280,OFF
26894,OFF
47110,NON
17280,NON
46517,NON
58623,NON
43593,NON
29699,OFF
34407,NON
58602,NON
7399,OFF
44006,NON
18214,NON
25000,NON
48026,OFF
52795,NON
6517,OFF
23008,NON
20853,NON
47069,NON
30667,NON
17973,NON
15902,NON
28112,NON
2807,NON
27075,NON
12,NON
56310,NON
26276,NON
15747,NON
36802,NON
34265,OFF
59119,NON
33857,OFF
30265,NON
38267,NON
46634,NON
12563,OFF
45393,NON
34226,NON
11886,OFF
41426,NON
29351,NON
58948,NON
55109,NON
20447,NON
31541,NON
11193,NON
51955,OFF
13514,NON
25771,NON
43907,NON
30704,NON
3962,NON
7430,NON
39071,NON
27049,NON
15729,NON
52616,NON
3047,NON
33991,NON
42100,NON
14189,NON
19703,NON
7807,NON
2522,OFF
19804,NON
30875,NON
1499,NON
18901,NON
24544,NON
32805,NON
17733,OFF
5109,NON
20565,NON
47106,NON
1848,NON
17335,NON
18138,NON
32510,OFF
21351,NON
5059,NON
21257,NON
58260,NON
10619,NON
42763,NON
37123,NON
56538,NON
12631,NON
7081,NON
31409,NON
1567,NON
25796,NON
13311,OFF
11486,NON
57548,NON
56070,NON
20625,NON
6085,NON
59443,NON
3877,OFF
11461,NON
2338,NON
6175,OFF
32695,NON
49118,NON
26597,NON
3492,NON
49903,NON
12644,NON
58270,NON
42418,NON
29106,NON
9270,NON
24909,NON
38301,NON
23423,NON
38573,NON
24226,NON
55736,OFF
51765,NON
25781,NON
723,NON
34007,NON
56293,NON
37733,NON
9895,NON
45667,NON
18374,NON
48152,OFF
9489,NON
17727,NON
48336,NON
51863,OFF
14861,NON
24200,NON
30254,NON
11353,NON
593,NON
56496,NON
41644,NON
46081,NON
13903,NON
37923,OFF
16778,NON
28490,OFF
33939,NON
1618,NON
6704,NON
26498,NON
21199,OFF
6181,NON
3535,NON
50690,NON
5708,NON
3878,NON
39255,NON
13447,NON
5361,NON
3823,OFF
338,NON
29123,NON
42956,NON
14000,NON
29895,OFF
34327,NON
49240,OFF
52482,NON
28879,NON
24175,NON
59450,OFF
36153,NON
33148,NON
53589,NON
33722,NON
3297,NON
2988,NON
14405,NON
55026,NON
45113,NON
38711,OFF
55526,NON
13273,NON
23747,NON
38297,NON
18087,OFF
53785,NON
56045,NON
44507,NON
43491,NON
36384,NON
26882,NON
7618,OFF
29060,NON
57252,NON
10418,NON
43578,NON
30956,NON
48729,OFF
46632,NON
18641,NON
45283,OFF
5714,OFF
25411,NON
28239,NON
43420,NON
10324,NON
45640,NON
11028,NON
16614,NON
24693,NON
44965,NON
26099,NON
56705,NON
16589,NON
38863,NON
56493,NON
49178,NON
17780,NON
58350,NON
33364,OFF
56120,NON
13648,NON
33204,NON
47801,NON
33760,OFF
38184,NON
20773,NON
54038,NON
30217,NON
18490,NON
13837,OFF
36854,NON
26197,NON
1713,NON
13650,NON
32269,NON
51074,NON
41037,NON
31593,NON
45427,OFF
58795,NON
37198,NON
23331,OFF
45066,OFF
286,NON
12881,NON
47203,NON
30267,NON
18912,OFF
38642,NON
27980,NON
46343,NON
56506,NON
47028,NON
48340,NON
22066,OFF
10421,NON
21971,NON
21464,NON
19639,NON
10775,NON
1407,NON
28066,NON
21770,OFF
13007,NON
4556,NON
33466,NON
22700,OFF
46733,NON
48182,NON
40527,NON
15325,NON
50767,NON
41773,NON
34050,OFF
52707,NON
40035,NON
15102,NON
45584,NON
47259,NON
4789,NON
34131,NON
48437,NON
36930,NON
26405,NON
31741,NON
25586,NON
7011,NON
31936,NON
39526,NON
55136,NON
34612,NON
25046,NON
1094,NON
4045,NON
58738,NON
6516,NON
58490,NON
21228,NON
3780,NON
19683,NON
37708,NON
4904,NON
57605,NON
8644,NON
46032,NON
40568,NON
40879,NON
4366,OFF
51470,NON
51214,NON
36112,NON
33676,NON
16383,NON
27505,NON
57630,OFF
25754,NON
46102,NON
41004,NON
51736,OFF
916,NON
18961,NON
48752,NON
1439,NON
58096,OFF
39827,NON
51159,NON
40521,NON
35028,NON
59498,NON
59585,OFF
2798,NON
31676,NON
42811,OFF
57406,NON
8902,OFF
52943,NON
30145,NON
38424,NON
51028,NON
36241,NON
789,NON
38866,NON
17203,NON
2146,NON
11449,NON
12059,NON
32953,NON
42870,NON
23717,NON
9322,NON
9346,NON
6721,NON
39395,NON
41918,OFF
18062,NON
35169,NON
48637,NON
31256,NON
14529,OFF
54274,NON
49532,NON
3319,NON
20896,NON
46431,NON
31505,NON
6713,NON
42364,NON
15319,NON
11198,NON
47310,NON
27057,NON
52214,NON
10466,NON
14324,OFF
19420,NON
37695,NON
41024,NON
1062,NON
8243,NON
26468,NON
1735,NON
19031,NON
8573,NON
18451,NON
37863,NON
56712,NON
19673,OFF
13822,NON
13281,NON
53287,NON
53925,NON
39064,NON
18616,NON
23950,OFF
37141,NON
49563,NON
16946,NON
58353,NON
26831,NON
12857,NON
58155,NON
58695,NON
18036,NON
41323,NON
53253,OFF
24241,NON
53631,NON
55044,NON
41315,NON
43317,NON
7747,NON
9386,NON
47651,NON
28291,NON
28833,NON
16200,NON
12036,NON
19943,NON
12517,NON
23596,NON
2642,NON
51944,NON
41425,NON
27410,NON
17655,NON
9978,NON
33563,NON
16422,NON
26663,NON
7283,NON
45351,NON
39642,NON
42431,NON
35444,NON
36138,NON
54757,NON
14787,NON
43842,NON
48807,NON
5374,NON
51514,NON
21099,NON
33101,OFF
51119,OFF
15794,OFF
32597,NON
53721,OFF
14117,NON
45363,NON
16498,NON
45281,NON
48706,NON
11377,NON
30673,NON
56511,NON
42038,NON
20392,NON
12074,NON
32079,OFF
29486,OFF
53755,NON
12480,OFF
30945,NON
30073,OFF
32955,NON
38875,NON
4837,NON
29514,NON
26408,NON
41228,NON
43947,NON
44446,NON
24099,NON
26097,NON
38752,OFF
44317,NON
8618,NON
34075,OFF
50626,NON
36915,NON
52622,NON
32234,NON
39664,OFF
913,NON
39587,NON
36683,NON
9140,NON
53084,NON
16455,NON
10983,NON
51619,NON
16728,NON
27313,NON
9843,NON
29959,NON
6648,NON
56399,NON
39959,NON
12412,NON
51353,NON
30681,NON
47691,NON
5015,NON
27909,NON
45362,NON
29381,NON
2294,NON
2623,NON
404,NON
21975,OFF
59690,OFF
25845,NON
42268,NON
37957,NON
3481,NON
19098,NON
21120,NON
15998,NON
20873,NON
39188,NON
16892,NON
45277,NON
22411,NON
13108,OFF
6977,NON
53850,NON
15222,NON
24602,NON
17642,NON
43868,NON
41857,NON
46110,NON
10457,OFF
51043,NON
38530,NON
14151,NON
56885,NON
1315,OFF
19848,NON
56354,NON
23256,NON
27180,NON
31518,NON
19448,NON
54210,NON
2567,NON
26064,NON
15413,NON
29153,NON
46716,NON
12192,NON
47871,NON
24002,NON
56788,NON
19339,NON
28408,NON
3848,NON
43535,NON
32901,OFF
39572,NON
31341,NON
19992,NON
53667,NON
37728,NON
2275,OFF
53054,NON
6816,NON
2869,NON
11964,NON
20809,NON
13532,NON
31205,NON
22148,NON
31722,NON
49902,NON
35862,NON
43389,NON
56524,NON
21296,OFF
58123,NON
10109,NON
22834,NON
37308,NON
4337,NON
55186,NON
22292,NON
25258,NON
40602,NON
20336,NON
18258,OFF
46925,NON
28925,NON
53611,OFF
47077,OFF
51986,OFF
22622,OFF
38309,NON
43308,NON
32212,OFF
8508,OFF
15024,NON
4731,NON
55425,OFF
13548,NON
35304,NON
38030,NON
10890,NON
58973,NON
43957,NON
53309,NON
2476,NON
22452,NON
40089,NON
56416,NON
23792,NON
14606,NON
41003,NON
56067,NON
22214,NON
44968,OFF
58756,NON
29361,NON
11010,NON
32471,NON
26862,NON
47439,NON
13206,NON
46369,NON
43244,NON
8217,NON
22194,NON
47826,NON
39523,NON
16586,NON
58558,NON
13193,NON
28952,NON
15153,NON
27773,OFF
26950,NON
16486,NON
22027,OFF
47889,NON
48777,NON
59684,NON
7978,OFF
8466,NON
19403,NON
9934,NON
27016,NON
33143,NON
30412,NON
17233,NON
15893,NON
21093,OFF
17142,NON
16717,NON
8653,NON
25576,NON
19976,NON
35546,NON
20511,NON
59386,NON
21236,NON
48157,NON
35299,NON
54871,OFF
26672,NON
11109,NON
45747,NON
15193,NON
11052,NON
21637,NON
37632,NON
15499,NON
2139,OFF
33179,NON
20463,NON
51643,OFF
38650,NON
53987,NON
8409,NON
32878,NON
34706,NON
59796,NON
39826,NON
47271,NON
30312,OFF
51380,NON
3350,OFF
6506,NON
22931,NON
32326,NON
56212,NON
42378,NON
10718,NON
18437,NON
20696,NON
13309,OFF
5908,NON
39122,NON
19408,NON
31530,NON
49945,NON
54780,NON
58483,NON
904,OFF
40460,NON
34792,NON
51045,NON
46662,NON
5310,NON
11939,OFF
694,OFF
17375,NON
8614,NON
6963,NON
51440,OFF
9457,NON
9737,OFF
57358,NON
56139,NON
11915,NON
20087,OFF
4218,NON
14868,NON
4341,NON
52450,NON
52742,NON
47018,NON
10770,NON
18861,NON
20389,OFF
12912,NON
59490,NON
54084,NON
56808,NON
27147,NON
44728,NON
49047,OFF
4432,NON
41134,NON
38626,NON
6892,NON
41354,NON
25784,OFF
823,NON
14086,NON
21487,NON
24948,OFF
59571,NON
58618,NON
23622,NON
3710,NON
14415,OFF
32219,NON
4090,NON
17981,NON
30823,NON
15522,NON
24011,OFF
58449,NON
45772,NON
33580,NON
11336,NON
59622,NON
40254,NON
44841,NON
44868,NON
26469,NON
59671,NON
41062,NON
8872,NON
50855,NON
34959,NON
657,OFF
54424,NON
23105,NON
47886,OFF
38361,NON
10681,NON
22635,NON
28805,NON
52913,NON
6089,NON
7182,NON
24142,NON
1266,NON
30336,NON
49653,NON
54691,NON
37656,OFF
21262,NON
11978,NON
53746,NON
55431,NON
12554,NON
39248,NON
21256,NON
30986,OFF
55458,NON
31476,OFF
23416,NON
29131,NON
23683,NON
38689,NON
9812,NON
14998,NON
59126,OFF
33827,OFF
677,NON
15814,NON
59198,NON
22084,NON
12972,OFF
13438,NON
59196,NON
56611,NON
51572,NON
29810,NON
47490,NON
27631,OFF
10189,OFF
50826,NON
30926,NON
8443,NON
45768,NON
50012,NON
15771,NON
9673,NON
9668,NON
51263,NON
12008,NON
50237,NON
35901,OFF
16694,NON
24339,NON
3279,NON
56351,OFF
10710,NON
31674,NON
44294,NON
26069,NON
51560,NON
22213,NON
35820,NON
24093,OFF
36466,NON
35545,NON
12839,OFF
29884,NON
31470,NON
7689,NON
51732,NON
52986,NON
31376,NON
27412,NON
20831,NON
6292,NON
37983,NON
385,NON
47697,NON
3641,NON
43031,NON
44903,NON
11297,NON
28038,NON
7141,OFF
43310,NON
16291,NON
463,NON
18943,NON
21062,NON
9855,OFF
32111,NON
14598,NON
50078,NON
2979,OFF
52780,NON
17393,NON
39187,NON
2544,NON
14877,NON
3012,NON
46783,NON
2145,OFF
34541,NON
46021,NON
38185,NON
49578,NON
9138,NON
36600,NON
41606,NON
2900,NON
20038,NON
16879,NON
53327,NON
37744,NON
36733,NON
56130,NON
53818,NON
7231,NON
12783,NON
31951,NON
32658,NON
9962,NON
45766,NON
36425,NON
14768,NON
33240,NON
20834,NON
31562,NON
168,NON
9773,NON
14858,NON
17451,NON
28745,NON
23974,NON
37534,NON
52174,NON
50443,NON
39335,NON
14082,OFF
55208,NON
31528,NON
39156,NON
5510,NON
33490,NON
53651,NON
56810,NON
48470,NON
27911,NON
59964,NON
41782,NON
20731,NON
49039,NON
41798,NON
10787,NON
21503,OFF
13915,NON
47142,OFF
44399,NON
48252,NON
38541,NON
27238,NON
15223,NON
5272,NON
29560,NON
10410,NON
22505,NON
28721,NON
36220,NON
58916,NON
24303,OFF
5600,NON
52610,OFF
17835,NON
31208,NON
5340,NON
50637,NON
56386,NON
23220,OFF
12514,NON
30005,OFF
27065,NON
3196,NON
18549,OFF
48740,NON
13033,OFF
11617,NON
38906,NON
40299,NON
54570,NON
27095,NON
46421,NON
17965,OFF
31354,NON
21902,NON
35799,NON
33697,NON
45295,NON
28923,NON
49446,NON
22916,NON
10217,NON
25336,NON
13411,NON
23129,NON
45039,NON
48767,OFF
55918,NON
19522,NON
2679,NON
31512,NON
20485,NON
5378,NON
29918,NON
4906,NON
10628,NON
1714,NON
29525,NON
10188,NON
23708,NON
52915,NON
15557,NON
43898,OFF
58666,OFF
30214,NON
42274,NON
14824,OFF
52398,NON
39729,NON
30339,NON
45052,NON
34870,NON
24735,NON
8673,NON
33542,NON
47522,NON
54981,NON
20972,NON
4894,NON
59388,NON
22922,NON
11569,NON
28548,NON
12578,NON
59054,NON
45383,OFF
241,NON
4393,NON
16754,OFF
28097,NON
10507,NON
31583,OFF
23011,NON
36719,NON
5040,NON
9633,NON
44066,NON
46271,NON
1976,NON
33782,NON
1506,NON
5269,NON
23887,NON
33491,NON
39214,OFF
20720,NON
29715,NON
29310,NON
27697,NON
24528,NON
27461,NON
33066,NON
26209,OFF
50703,NON
15280,OFF
22735,OFF
40767,NON
12544,NON
27485,NON
9800,NON
44864,NON
2135,OFF
32321,NON
45435,NON
11466,NON
37368,NON
4823,NON
9280,NON
53565,NON
52389,NON
40827,OFF
50959,NON
14798,NON
5754,NON
46850,NON
33210,NON
57082,OFF
30762,OFF
55700,NON
51363,NON
25055,NON
27434,NON
42312,NON
53593,NON
15784,NON
49498,NON
4339,OFF
23867,NON
48372,NON
12345,NON
38987,NON
48748,OFF
13274,NON
42615,NON
15955,NON
39979,NON
32396,NON
30779,NON
57241,OFF
9323,NON
14640,OFF
52967,NON
50478,NON
47042,NON
31966,OFF
14390,OFF
44776,OFF
52754,NON
40710,NON
30019,NON
22554,NON
2738,NON
42543,NON
9300,NON
11858,NON
25113,NON
59218,NON
13622,OFF
17513,NON
57926,OFF
4362,NON
41300,OFF
13256,NON
35967,NON
30009,NON
57388,NON
22810,NON
19056,OFF
17198,NON
20899,NON
47022,NON
14121,NON
57964,NON
48068,OFF
7214,NON
8369,NON
7871,NON
36362,NON
6498,NON
46553,NON
23671,NON
15754,OFF
48561,NON
27539,NON
21155,NON
14756,OFF
22173,NON
6681,NON
21529,NON
30493,NON
51580,NON
36437,OFF
33035,NON
19666,NON
59931,NON
43005,NON
50555,NON
13227,NON
25267,NON
21372,NON
54549,NON
31889,NON
41565,NON
5228,NON
30120,OFF
22481,NON
40227,NON
59,NON
6871,NON
59195,NON
11905,NON
13129,NON
59818,NON
28308,NON
37930,NON
4985,NON
19048,NON
48013,NON
19664,NON
451,NON
57826,NON
29703,NON
3456,NON
56398,NON
35644,NON
28561,NON
1328,NON
4787,NON
54717,NON
4847,OFF
44546,NON
23907,NON
51183,NON
35221,NON
26125,NON
13628,NON
55174,OFF
11523,NON
43795,NON
5198,NON
4388,NON
9001,NON
31408,NON
58308,NON
4213,NON
20202,NON
28956,NON
11966,NON
7412,NON
37219,NON
16736,OFF
45682,NON
18340,NON
25920,NON
49704,NON
40553,NON
21034,NON
30716,NON
13675,OFF
58037,NON
36001,NON
37813,NON
56442,NON
18155,NON
48833,OFF
7545,NON
19499,NON
49319,OFF
19887,NON
2426,NON
5542,OFF
47052,NON
2737,NON
26283,NON
33432,NON
58057,OFF
5777,NON
46354,NON
57017,NON
28904,OFF
45200,NON
58403,NON
45771,NON
7221,NON
59484,NON
4041,NON
21623,NON
33964,NON
28353,NON
50400,NON
49850,NON
8479,NON
5670,NON
26984,NON
12522,NON
44966,NON
54586,OFF
58127,OFF
8626,OFF
8482,NON
1031,NON
40120,NON
43309,NON
18065,NON
59353,NON
31381,NON
38015,NON
9283,NON
35819,NON
32033,OFF
51469,NON
12181,NON
18331,NON
40650,NON
23822,NON
27286,OFF
13127,NON
57600,NON
48525,NON
58688,NON
23511,OFF
13497,NON
41465,OFF
56368,NON
9984,NON
26421,NON
38628,NON
15606,OFF
17972,NON
9393,NON
17572,NON
11622,NON
26334,OFF
3168,NON
40453,NON
41692,NON
39970,OFF
55007,NON
19623,NON
21961,NON
38995,NON
59107,NON
51471,NON
2383,OFF
59594,NON
42416,NON
4880,NON
30174,NON
1969,NON
50925,OFF
14755,NON
2206,NON
8710,NON
31304,NON
27403,NON
4140,NON
7210,NON
23388,NON
51089,OFF
5479,NON
35927,NON
48775,NON
55767,NON
23892,NON
43382,OFF
40154,NON
52037,NON
55358,NON
42369,NON
42315,NON
4568,NON
54655,NON
40459,NON
35186,NON
45389,NON
53388,NON
20702,NON
51015,NON
42562,NON
12704,NON
58941,NON
59152,NON
11940,OFF
50764,NON
9641,NON
56813,NON
33081,NON
50001,NON
5201,NON
23641,OFF
53015,NON
47422,NON
57723,NON
31135,OFF
36340,NON
23656,NON
51485,OFF
23176,OFF
21538,NON
28599,OFF
27306,NON
15400,NON
9703,NON
28402,NON
30168,NON
4032,NON
48928,OFF
26598,NON
53218,NON
35322,NON
51776,NON
51027,NON
8364,NON
26939,NON
7705,NON
54295,NON
43989,NON
30539,NON
25640,NON
13367,NON
55318,NON
50707,NON
39257,OFF
20574,NON
52491,NON
18325,NON
32211,NON
37806,NON
29608,OFF
45276,NON
7301,NON
6684,NON
37709,NON
51791,NON
27043,NON
45870,NON
19118,NON
59058,NON
59591,NON
19293,NON
25992,NON
47427,NON
18979,NON
19991,NON
1491,NON
53877,OFF
58108,NON
34840,NON
24893,NON
51357,NON
25497,NON
43403,NON
7392,NON
39745,OFF
9431,OFF
41907,NON
54933,NON
38857,NON
45576,OFF
22376,NON
46789,NON
17810,NON
51290,NON
50547,NON
10098,NON
16280,NON
41609,NON
53763,OFF
8631,NON
50775,NON
18469,NON
23229,NON
25915,OFF
37265,OFF
56203,NON
15241,NON
2729,NON
53442,NON
7948,OFF
29438,NON
11136,NON
56835,NON
18298,NON
35292,NON
58341,OFF
8067,OFF
46985,NON
7295,NON
30669,NON
50097,NON
47917,NON
58998,NON
26216,NON
21001,NON
3303,NON
8940,NON
25601,NON
13955,NON
43665,NON
51785,NON
24398,NON
51259,NON
49392,OFF
14153,OFF
55162,NON
20856,NON
39843,OFF
39374,NON
8137,NON
47420,OFF
29844,NON
47754,NON
56002,NON
28351,OFF
25143,NON
15547,OFF
40301,OFF
40347,NON
29128,NON
39637,NON
2361,NON
59844,NON
7840,NON
50280,NON
23051,NON
18098,NON
50383,NON
4733,NON
40609,NON
6266,NON
10247,NON
12381,OFF
13637,NON
2947,NON
15807,NON
15919,NON
16648,NON
49230,NON
11941,NON
15675,NON
36134,NON
15462,NON
49216,NON
16799,NON
59939,NON
20487,NON
41053,NON
28509,NON
32653,NON
20929,NON
9258,NON
18369,NON
38414,NON
24480,OFF
11407,NON
24625,NON
4549,NON
40783,NON
43046,NON
53383,NON
3287,NON
4391,NON
48550,NON
24525,NON
35219,NON
36734,OFF
21526,NON
6759,NON
18236,NON
54381,NON
46120,NON
49082,NON
57551,NON
41418,NON
24185,NON
21064,NON
57067,OFF
33568,NON
52771,NON
22988,NON
24727,NON
9127,NON
55221,NON
40809,NON
20072,NON
429,NON
52773,OFF
6727,OFF
6569,NON
50073,NON
41079,OFF
8714,NON
58492,NON
46002,NON
45230,NON
7852,NON
14825,OFF
27357,NON
27777,NON
9059,OFF
2711,NON
2198,NON
41431,NON
44684,NON
51254,NON
48410,NON
8193,NON
44793,OFF
9081,OFF
59954,NON
48852,NON
2137,OFF
45774,OFF
49438,OFF
5965,NON
10957,OFF
53980,NON
46268,OFF
15194,NON
31543,NON
33327,NON
38183,NON
55261,NON
5686,NON
36221,NON
18500,NON
57930,NON
41291,NON
58630,NON
16080,NON
48036,NON
39881,NON
31810,NON
1910,NON
32172,NON
46587,OFF
59157,NON
59299,NON
38613,NON
38758,NON
24203,OFF
5543,NON
49836,NON
31307,NON
39030,NON
32656,OFF
55965,NON
39503,NON
54964,NON
16401,OFF
35626,NON
7390,NON
38949,NON
36076,NON
10673,NON
17154,NON
58930,OFF
46663,NON
52821,NON
12285,NON
6387,NON
44633,NON
2441,NON
2568,NON
30690,NON
630,NON
22741,NON
2132,NON
38394,NON
42569,NON
18754,NON
59159,NON
13625,NON
17773,OFF
45074,NON
50955,NON
46267,NON
58453,NON
47081,NON
19665,NON
51128,NON
22712,NON
49916,NON
28722,NON
42889,NON
39980,NON
32330,NON
7522,OFF
58683,OFF
55018,NON
47943,NON
34734,NON
38773,NON
55864,NON
46612,NON
15401,NON
7212,OFF
23240,NON
55972,NON
43461,NON
30186,OFF
25702,NON
5555,NON
48592,OFF
29443,NON
2581,OFF
53550,NON
29758,NON
40600,OFF
15378,NON
21478,OFF
7677,NON
14239,OFF
59144,NON
6507,NON
50451,OFF
13285,NON
53098,OFF
55087,NON
32882,NON
43997,NON
25230,OFF
24394,NON
3374,NON
29103,NON
27928,OFF
41566,NON
25105,NON
14517,NON
2980,NON
35143,NON
56562,NON
17503,NON
26918,OFF
54936,NON
1520,NON
58477,NON
19520,NON
13730,NON
23313,NON
13356,NON
18900,NON
17152,NON
30834,NON
42577,NON
40870,OFF
13925,NON
33075,NON
29396,OFF
15978,NON
4650,OFF
57345,NON
58025,NON
45130,NON
34691,NON
19023,NON
26567,NON
14222,NON
18178,OFF
5974,NON
9440,NON
32931,NON
39120,NON
15496,NON
4031,NON
59739,NON
35557,NON
28584,NON
7784,NON
10516,NON
40685,NON
16584,NON
53708,OFF
43871,NON
40472,NON
22399,NON
28086,OFF
35006,NON
55628,NON
34989,NON
2540,OFF
49360,NON
13409,OFF
26505,OFF
49251,NON
17770,NON
39095,NON
36408,NON
5129,NON
35542,NON
31856,OFF
29444,NON
1784,NON
30257,NON
25465,OFF
52121,NON
17341,NON
42957,NON
51472,NON
9293,NON
39057,NON
31763,OFF
56459,NON
57720,NON
45258,NON
10055,NON
58324,NON
30261,NON
31631,NON
50660,OFF
38782,NON
23273,NON
11552,NON
7261,OFF
30530,NON
13458,NON
57370,NON
52511,NON
48865,NON
53107,NON
26270,NON
15441,NON
54086,NON
11182,NON
7138,NON
25441,NON
38561,NON
19219,NON
21412,NON
8396,OFF
31551,NON
2487,NON
59532,OFF
2676,NON
52246,NON
11385,OFF
16886,NON
15369,NON
51447,NON
26591,NON
23271,NON
35781,NON
53008,NON
52886,NON
41992,NON
23608,NON
25003,NON
33508,NON
15073,NON
47748,NON
49636,NON
55756,NON
40867,OFF
45854,NON
37094,OFF
32598,NON
50620,NON
45804,NON
136,NON
210,NON
52891,NON
56643,NON
38399,NON
22094,NON
3661,OFF
58495,NON
7533,NON
38726,NON
27715,NON
38217,NON
22586,NON
58002,NON
5289,NON
40259,NON
34436,NON
47629,NON
39632,OFF
23560,NON
49647,NON
6129,NON
58721,NON
31811,NON
48932,NON
14230,NON
15655,OFF
56477,NON
40607,NON
11633,NON
29015,OFF
53211,NON
47356,NON
26962,NON
37069,NON
45622,OFF
5760,NON
43630,NON
24040,OFF
13001,NON
11656,NON
31414,NON
34472,NON
55760,NON
20740,NON
14255,NON
26698,NON
27939,NON
11403,NON
22522,NON
45795,NON
44982,NON
5658,NON
28993,NON
43570,NON
51611,NON
41748,NON
39477,NON
51731,NON
24336,NON
37770,NON
1821,NON
44644,NON
45101,NON
33054,NON
31050,NON
17763,NON
29112,OFF
52577,NON
57618,NON
17819,NON
5334,NON
4503,NON
50782,NON
44649,OFF
2276,NON
56252,NON
32706,NON
46603,NON
59064,NON
38517,NON
59393,NON
54390,NON
32789,OFF
1646,NON
46233,NON
41868,NON
20121,NON
8334,NON
7068,NON
50947,NON
12439,NON
33581,NON
27348,OFF
43824,NON
25179,NON
21739,NON
3148,NON
31928,NON
55096,NON
15715,NON
21,NON
28277,NON
24631,NON
25472,NON
56601,NON
40249,OFF
32940,NON
54859,NON
48244,NON
7910,NON
32812,NON
42952,NON
167,NON
59823,NON
22425,NON
25549,NON
36748,NON
24230,NON
19175,NON
42006,NON
37499,NON
27360,NON
3797,NON
6737,NON
19894,NON
58290,NON
28949,NON
32143,NON
43058,NON
21904,NON
3058,NON
43742,NON
30109,NON
30694,NON
26371,NON
55632,NON
52235,NON
32631,NON
1685,NON
45320,OFF
52149,NON
37393,NON
29196,NON
49807,NON
1410,NON
4389,NON
33006,NON
23315,NON
25907,NON
46616,NON
36795,NON
13839,NON
56225,NON
33698,NON
15571,NON
33358,NON
26678,NON
30482,NON
26320,NON
57291,NON
44941,NON
8432,NON
47626,NON
12437,NON
23261,NON
7317,NON
55211,NON
16355,NON
58323,OFF
54103,NON
16414,NON
42540,OFF
15104,OFF
21800,NON
8739,NON
45181,NON
556,NON
4890,NON
1639,OFF
31796,NON
56160,NON
50739,NON
56672,NON
50734,NON
14835,NON
3887,NON
17870,NON
2411,NON
42580,NON
53403,NON
28999,OFF
36411,NON
20512,NON
27906,NON
39945,NON
50907,NON
21627,NON
15487,NON
59907,NON
39517,OFF
18292,NON
547,NON
9181,NON
8358,NON
1377,OFF
2776,NON
43726,NON
23446,NON
9370,NON
55374,NON
10090,NON
38986,OFF
15743,NON
31034,NON
47668,NON
39126,NON
8676,NON
14729,NON
50225,NON
34814,NON
13059,OFF
42631,NON
16055,NON
9104,NON
31996,NON
31464,NON
56742,NON
22603,OFF
46746,OFF
2457,OFF
35704,NON
37751,NON
2070,NON
40028,OFF
44002,NON
26664,NON
14195,OFF
54553,NON
10981,OFF
51277,NON
49265,NON
37727,NON
22107,NON
29663,NON
35816,NON
30068,NON
1201,NON
30702,NON
549,NON
29031,NON
10679,NON
59698,NON
2268,NON
33227,NON
7270,NON
23308,NON
666,OFF
20509,NON
15131,NON
990,NON
5700,OFF
36087,NON
1693,NON
52163,OFF
4089,NON
4536,NON
38678,OFF
19263,NON
45917,NON
19527,NON
4497,NON
25598,OFF
5584,NON
25688,NON
9975,OFF
